FileAddress,SNR Chang,SNR Normal,Displacement factor (std of Mutual information),Goasting,dataset
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181107_080641_AE0617_18_w10_181107_1_1\12,28.98098793638125,19.576109960606367,0.024710391436726,False,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181107_105735_AE0617_27_w10_181107_1_1\12,28.978132797334784,20.923862491206595,0.0375702570638602,False,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181107_134015_AE0617_21_w10_181107_1_1\15,28.482847108375964,19.10450684256886,0.0225819069647131,False,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181112_082024_AE0617_118_w10_181112_1_1\12,28.83242506621087,19.23823994169721,0.0288957698444639,False,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181112_111930_AE0617_119_w10_181112_1_1\12,28.9119100937336,19.344830912689616,0.0243334678483394,False,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181112_140121_AE0617_121_w10_181112_1_1\12,29.041445978712925,19.725337005955183,0.0256662987649533,False,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190405_081637_AE0617_123_6month_190405_1_1\12,27.970291836855505,19.4201694314264,0.0294559382069444,False,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190408_081928_AE0617_20_6month_190408_1_1\17,27.84019744968834,19.566444837582445,0.0258403121846411,False,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190408_111220_AE0617_24_6month_190408_1_1\16,28.457784050621637,20.665408594744783,0.0383607423951171,False,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190408_140234_AE0617_25_6month_190408_1_1\12,29.31653175174536,20.976809126090014,0.0284754883581455,False,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190409_105745_AE0617_125_6month_190409_1_1\12,27.641213352770336,19.780198259195988,0.083548662153331,False,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190409_134241_AE0617_126_6month_190409_1_1\12,28.44186789009184,20.484883822564814,0.0307383975690336,False,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20221115_092900_aRi008_1_1_1\8,41.94566006975262,22.24621581231272,0.0509350818690501,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20221115_121244_aRi016_1_1_1\8,39.59104511704231,18.69684529759193,0.0599724148880159,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20221116_125918_aRi002_1_1_1\8,41.52865966391502,26.21864365219407,0.0512604068896317,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20221117_094100_aRi005_1_1_1\8,42.18341717780187,32.07106001417368,0.0787282118429567,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20221118_093214_aRi007_1_1_1\8,40.77639320833278,23.22056598548746,0.0706947266913758,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20221118_120755_aRi010_1_1_1\8,42.32309417988928,28.559282403184667,0.0832332526021006,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20221118_134533_aRi004_1_1_1\8,41.291989157633054,12.846449914701871,0.0451130771151658,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20221118_155515_aRi014_1_1_1\8,42.028135420941865,31.252762619947223,0.0792410150575308,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20221121_093642_aRi018_1_1_1\8,41.87561934341227,30.000677462986932,0.081565641562965,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20221121_120051_aRi017_1_1_1\11,41.0430234884971,22.116306217376245,0.0683739714152807,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20221122_120345_aRi020_1_1_1\9,42.23912685860679,32.98007034312373,0.0726639704110431,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20230111_094030_aRi022_1_1_1\8,,34.810964101175166,0.1028575014716648,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20230111_124903_aRi021_1_1_1\7,41.76081453455884,32.60780438659927,0.0801817725996225,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20230111_143537_aRi025_1_1_1\7,42.972917083995846,31.69578628597105,0.0889332726502739,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20230112_123947_aRi030_1_1_1\7,43.85285659400624,31.73677901851317,0.0947262008022848,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20230113_090316_aRi024_1_1_1\7,,33.42963227917407,0.0800811915344446,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20230220_125241_aRi043_1_1_1\7,42.37283807186244,33.582867675524334,0.0894300039528236,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Rivera-Olvera\20230221_125550_aRi037_1_1_1\7,,15.398251058637133,0.0839830657248996,False,117_m_Ri
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-CD1.5I1\6,34.9907659559422,28.58053987263833,0.152924069379215,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-CD1.641\6,36.44201433918773,28.33814327960868,0.3248438005945433,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-CD1.6p1\6,36.24577711437853,28.26028977723578,0.2080542553173305,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-control-27.5C1\6,35.617151038310666,32.57476121729385,0.1184611126205664,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-control-27.5C1\7,35.16696590443228,31.31708206991728,0.1323865307241369,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-control-3.5C1\7,36.60251366371474,29.93460587906489,0.1822010358994694,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-control-3.5C1\8,35.37140619536442,29.310459230727595,0.1866669979183637,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-control-3.5I1\6,34.144339345085285,20.78112225868546,0.0474263645854676,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-control-3.641\7,33.70111250971234,24.97244586290659,0.1428020602863742,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-control-3.6p1\6,36.36949849403185,31.61576228250819,0.1805545734666311,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-control2.5A1\9,36.05628602728006,32.936830832397526,0.185380645769916,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-28.5C1\6,35.67369207332785,26.393309778899496,0.1546431123949968,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-28.5J1\6,34.471912109527096,28.07612560380912,0.1707174597839153,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-28.6d1\11,37.42046139066834,31.49354140527194,0.1574089843090885,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-28.6q1\6,35.95177717286371,25.35182440353529,0.2079712721249945,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-32.5C1\6,36.19756341022391,26.116649731420416,0.1068247084399078,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-32.5J1\6,35.82429413233972,25.05845104087729,0.1705915202579301,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-32.6d2\11,34.56585210678703,27.906731206837485,0.1828459139020888,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-32.6d2\12,34.97506202680611,29.37919425625383,0.1151450924320078,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-32.6d2\6,33.859026399525966,24.250045866487845,0.1230015488669543,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-32.6q1\6,36.03717996604862,27.93060845416628,0.2249546040462915,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-35.5C1\6,34.7782096489835,28.894960552263345,0.1620368103351785,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-35.5J1\6,34.94288435525256,25.198340802800807,0.1876463570945107,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-35.6d1\6,35.580615541662794,23.13091140641543,0.208318650582395,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-35.6q1\6,35.02071326744859,22.69289972540911,0.1479624962196739,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-7.5A1\7,36.37423548322933,20.558320316326224,0.1607579108195652,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-7.5H1\6,34.999445087852955,27.548552302501868,0.1862694438798989,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-7.631\6,36.63651266819757,18.26922311748701,0.1395547803063205,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-7.6o1\6,35.23130046198275,22.085052583204284,0.2002162408828586,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-8.5A1\6,35.341294864642094,29.77679063910305,0.0907631109269917,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-8.5H1\6,34.38679414183499,26.43372406369487,0.1144707348001793,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-8.631\6,35.55471319031852,26.1705646016051,0.0984603185616852,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-8.6o1\7,36.7958063403187,32.821520393428266,0.2182426120786647,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-16.5B1\7,36.382401830132686,26.91599827635428,0.063179193451481,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-16.5I1\6,35.609884699070264,28.29661575671941,0.2146125119594161,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-16.641\6,37.345086395735656,22.11158752511864,0.2103540048745292,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-16.6p1\6,36.88322386679284,29.78290739724146,0.2101316395464606,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-17.5B1\6,35.81173511244333,25.595431407582016,0.1072845875613887,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-2.5A1\12,36.531017220524944,26.306989654520496,0.2145841905504265,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-2.5A1\7,31.82315291346964,23.025281537946803,0.0606253673423876,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-2.5H1\6,33.02844779619745,29.41972102467751,0.1578384497479634,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-2.631\12,35.72926469793949,30.85570808636966,0.1523117471815442,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-2.6o1\6,36.42406198494959,16.498325128110135,0.1825598447478729,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-20.5I1\6,36.88156842046977,31.03819040278712,0.1987521995583233,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-20.641\6,34.85500181646809,27.788134132152837,0.1656683343921128,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-20.6p1\6,34.53445162041863,29.281687748297472,0.1628697440813385,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-22.5B1\7,34.8856534839185,26.001751723397465,0.1287240889858198,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-29.5C1\6,35.892226678942585,28.968350638235663,0.188333243977195,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-29.5J1\6,34.43964180647653,28.08997114900612,0.1655474722574682,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-29.6d1\6,35.47916893118262,26.404539283801924,0.1349699358017293,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-29.6q1\6,35.956925293493406,24.575617594076608,0.2016732678163764,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-3.5A1\5,33.3383376593547,22.235077604806143,0.1257298222819556,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-3.5A1\6,31.53033610697057,25.73627394513081,0.0731216515741317,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-3.5H1\6,31.33588156307381,25.249197944787497,0.0788914765843949,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-3.631\6,35.54469342162078,18.96061020530214,0.2263111303623261,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-3.6o1\6,36.26225394968661,27.90620535006459,0.1714051722485097,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-33.5C1\6,34.45571368738244,27.65039327656342,0.1217390421270678,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-33.5J1\6,34.26560906291063,24.42527200022147,0.1033074249146318,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-33.6d1\7,36.200813915670444,19.797494920039213,0.1587210600929018,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-33.6q1\6,35.952399598177315,21.61796589886786,0.2038106192199293,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-37.5C1\6,34.55618934995352,29.93899814960776,0.1020285412940247,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-37.5J1\6,37.00495284375901,29.58245555925188,0.2116671810841941,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-37.6d1\6,35.923210076045216,19.282684829527877,0.2096253372431885,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-37.6q1\7,34.48800035425369,24.973509894485023,0.189597773249367,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-test1.5w1\16,38.48125030352581,9.00722214211173,0.1558775164743509,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-test2.5w2\13,39.53296583238871,29.069832673614066,0.1021624514772845,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_27.5I2\7,36.26083027907087,29.606844618762217,0.1800233827564641,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_27.641\6,35.117141186155294,29.1216150541554,0.1473805981511243,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_27.6p1\6,35.748132077228526,29.216465026426725,0.1913414922859926,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_62.5Z1\6,35.33161172823215,26.262080395330187,0.2128407201093274,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_62.601\6,34.892011135568474,30.05665226952912,0.182001070408541,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_62.6e1\6,36.1873839341048,13.488923581687434,0.1410454534190985,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_62.6x1\9,36.19307652933349,31.15382537248744,0.1695736874629441,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_63.5Z1\6,36.01716915645586,22.616756985225432,0.1779741181465627,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_63.601\6,35.52397662553065,21.601674879852894,0.1847071572743455,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_63.6e1\5,36.94194060497326,23.520224217432148,0.2153403053795509,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_78_5week.752\6,35.390631564832255,28.237005463096587,0.2153045809440502,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_79.762\6,38.33465203996754,31.09506426642489,0.1429700478092806,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_80.762\6,38.1002323244691,26.79511511754161,0.1377530062623042,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_81.762\6,37.79422740105549,25.58324379122873,0.1419856149225913,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_40.5X1\7,36.05126710473364,31.847464615213287,0.1951932973086798,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_40.5Y1\7,34.225622446389195,29.339109456091283,0.1255615305403693,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_40.6c1\7,36.57950771452338,18.69308073498812,0.2280446558596904,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_40.6x1\6,35.679557356934254,31.639407790100343,0.2083915154223353,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_52.5Z1\6,35.424482708517,29.438585802463397,0.2298395648473822,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_52.601\6,35.91945021964387,21.822219868344533,0.2064573691154117,False,164_m_Ku
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_52.6e1\6,34.909412465774004,15.158399740837332,0.1241192143959829,False,164_m_Ku
