FileAddress,corresponding_img,Goasting,SNR Chang,SNR Normal,dataset
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181022_081449_AE0617_118_w07_181022_2_1_1\13,anatomical_20181022_081449_AE0617_118_w07_181022_2_1_1_10.png,FALSE,34.52059502,19.02273897,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181022_111403_AE0617_119_w07_181022_1_1\10,anatomical_20181022_111403_AE0617_119_w07_181022_1_1_11.png,FALSE,40.7798974,19.61520571,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181022_111403_AE0617_119_w07_181022_1_1\11,anatomical_20181022_111403_AE0617_119_w07_181022_1_1_12.png,FALSE,36.24411612,24.53260438,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181022_143935_AE0617_121_w07_181022_1_1\14,anatomical_20181022_143935_AE0617_121_w07_181022_1_1_13.png,FALSE,36.31943302,23.68798185,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181022_143935_AE0617_121_w07_181022_1_1\16,anatomical_20181022_143935_AE0617_121_w07_181022_1_1_14.png,FALSE,40.17657611,18.7007287,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181024_082017_AE0617_18_w08_181024_1_1\10,anatomical_20181024_082017_AE0617_18_w08_181024_1_1_15.png,FALSE,36.59802054,24.40468296,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181024_082017_AE0617_18_w08_181024_1_1\12,anatomical_20181024_082017_AE0617_18_w08_181024_1_1_16.png,FALSE,41.02898428,19.90321565,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181024_112655_AE0617_27_w08_241018_1_1\22,anatomical_20181024_112655_AE0617_27_w08_241018_1_1_17.png,FALSE,36.88279177,23.10698461,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181024_112655_AE0617_27_w08_241018_1_1\24,anatomical_20181024_112655_AE0617_27_w08_241018_1_1_18.png,FALSE,41.07178421,20.59896184,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181024_141956_AE0617_21_w08_181024_1_1\10,anatomical_20181024_141956_AE0617_21_w08_181024_1_1_19.png,FALSE,41.02868948,19.48426827,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181024_141956_AE0617_21_w08_181024_1_1\11,anatomical_20181024_141956_AE0617_21_w08_181024_1_1_20.png,FALSE,35.7497696,23.46562494,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181029_082032_AE0617_118_w08_181029_1_1\10,anatomical_20181029_082032_AE0617_118_w08_181029_1_1_21.png,FALSE,39.27257778,17.4166098,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181029_082032_AE0617_118_w08_181029_1_1\11,anatomical_20181029_082032_AE0617_118_w08_181029_1_1_22.png,FALSE,33.67500903,17.40693866,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181029_114532_AE0617_119_w08_181029_1_1\11,anatomical_20181029_114532_AE0617_119_w08_181029_1_1_23.png,FALSE,35.01997696,21.60143937,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181029_114532_AE0617_119_w08_181029_1_1\13,anatomical_20181029_114532_AE0617_119_w08_181029_1_1_24.png,FALSE,40.77735243,18.63436497,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181029_143622_AE0617_121_w08_181029_1_1\10,anatomical_20181029_143622_AE0617_121_w08_181029_1_1_25.png,FALSE,40.38672686,18.47313182,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181029_143622_AE0617_121_w08_181029_1_1\11,anatomical_20181029_143622_AE0617_121_w08_181029_1_1_26.png,FALSE,35.71901144,19.88554434,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181030_081636_AE0617_18_w09_181030_1_1\10,anatomical_20181030_081636_AE0617_18_w09_181030_1_1_27.png,FALSE,41.36119984,20.50935681,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181030_081636_AE0617_18_w09_181030_1_1\11,anatomical_20181030_081636_AE0617_18_w09_181030_1_1_28.png,FALSE,36.72950561,26.01590346,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181030_105840_AE0617_27_w09_181030_1_1\10,anatomical_20181030_105840_AE0617_27_w09_181030_1_1_29.png,FALSE,40.79026598,19.97612309,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181030_105840_AE0617_27_w09_181030_1_1\11,anatomical_20181030_105840_AE0617_27_w09_181030_1_1_30.png,FALSE,36.76621031,22.23020163,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181030_142126_AE0617_21_w09_181030_1_1\10,anatomical_20181030_142126_AE0617_21_w09_181030_1_1_31.png,FALSE,40.65441186,18.95720122,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181030_142126_AE0617_21_w09_181030_1_1\11,anatomical_20181030_142126_AE0617_21_w09_181030_1_1_32.png,FALSE,36.49298313,20.93608597,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181105_081312_AE0617_118_w09_181105_1_1\10,anatomical_20181105_081312_AE0617_118_w09_181105_1_1_33.png,FALSE,40.16687704,17.72940914,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181105_081312_AE0617_118_w09_181105_1_1\11,anatomical_20181105_081312_AE0617_118_w09_181105_1_1_34.png,FALSE,36.11837371,22.50224864,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181106_081408_AE0617_119_w09_181106_1_1\10,anatomical_20181106_081408_AE0617_119_w09_181106_1_1_35.png,FALSE,36.30186763,23.59920985,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181106_081408_AE0617_119_w09_181106_1_1\11,anatomical_20181106_081408_AE0617_119_w09_181106_1_1_36.png,FALSE,39.94299489,19.48300639,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181106_110141_AE0617_121_w09_181106_1_1\10,anatomical_20181106_110141_AE0617_121_w09_181106_1_1_37.png,FALSE,39.9871016,19.49169567,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181106_110141_AE0617_121_w09_181106_1_1\11,anatomical_20181106_110141_AE0617_121_w09_181106_1_1_38.png,FALSE,36.83205505,20.6812365,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181107_080641_AE0617_18_w10_181107_1_1\10,anatomical_20181107_080641_AE0617_18_w10_181107_1_1_39.png,FALSE,40.68134316,17.72430897,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181107_080641_AE0617_18_w10_181107_1_1\11,anatomical_20181107_080641_AE0617_18_w10_181107_1_1_40.png,FALSE,36.55896128,21.42961155,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181107_105735_AE0617_27_w10_181107_1_1\10,anatomical_20181107_105735_AE0617_27_w10_181107_1_1_41.png,FALSE,40.170885,17.50645363,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181107_105735_AE0617_27_w10_181107_1_1\11,anatomical_20181107_105735_AE0617_27_w10_181107_1_1_42.png,FALSE,36.29772865,22.06716743,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181107_134015_AE0617_21_w10_181107_1_1\13,anatomical_20181107_134015_AE0617_21_w10_181107_1_1_43.png,FALSE,39.39812336,17.32445107,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181107_134015_AE0617_21_w10_181107_1_1\14,anatomical_20181107_134015_AE0617_21_w10_181107_1_1_44.png,FALSE,36.38333876,23.70465156,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181112_082024_AE0617_118_w10_181112_1_1\10,anatomical_20181112_082024_AE0617_118_w10_181112_1_1_45.png,FALSE,39.7729706,17.96673718,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181112_082024_AE0617_118_w10_181112_1_1\11,anatomical_20181112_082024_AE0617_118_w10_181112_1_1_46.png,FALSE,35.68475439,22.67560296,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181112_111930_AE0617_119_w10_181112_1_1\10,anatomical_20181112_111930_AE0617_119_w10_181112_1_1_47.png,FALSE,40.49842904,18.64037424,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181112_111930_AE0617_119_w10_181112_1_1\11,anatomical_20181112_111930_AE0617_119_w10_181112_1_1_48.png,FALSE,36.66402376,24.91265223,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181112_140121_AE0617_121_w10_181112_1_1\10,anatomical_20181112_140121_AE0617_121_w10_181112_1_1_49.png,FALSE,40.5648019,18.91314864,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181112_140121_AE0617_121_w10_181112_1_1\11,anatomical_20181112_140121_AE0617_121_w10_181112_1_1_50.png,FALSE,36.60252468,23.36766282,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190405_081637_AE0617_123_6month_190405_1_1\10,anatomical_20190405_081637_AE0617_123_6month_190405_1_1_51.png,FALSE,38.38895337,19.78873991,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190405_081637_AE0617_123_6month_190405_1_1\11,anatomical_20190405_081637_AE0617_123_6month_190405_1_1_52.png,FALSE,35.37796981,25.14787477,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190408_081928_AE0617_20_6month_190408_1_1\15,anatomical_20190408_081928_AE0617_20_6month_190408_1_1_53.png,FALSE,37.58777275,18.66670995,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190408_081928_AE0617_20_6month_190408_1_1\16,anatomical_20190408_081928_AE0617_20_6month_190408_1_1_54.png,FALSE,35.61956033,21.73051855,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190408_111220_AE0617_24_6month_190408_1_1\14,anatomical_20190408_111220_AE0617_24_6month_190408_1_1_55.png,FALSE,40.78457225,18.20207549,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190408_111220_AE0617_24_6month_190408_1_1\15,anatomical_20190408_111220_AE0617_24_6month_190408_1_1_56.png,FALSE,36.84718356,20.77946552,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190408_140234_AE0617_25_6month_190408_1_1\10,anatomical_20190408_140234_AE0617_25_6month_190408_1_1_57.png,FALSE,41.54497745,18.15191146,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190408_140234_AE0617_25_6month_190408_1_1\11,anatomical_20190408_140234_AE0617_25_6month_190408_1_1_58.png,FALSE,37.45452761,20.74321825,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190409_105745_AE0617_125_6month_190409_1_1\10,anatomical_20190409_105745_AE0617_125_6month_190409_1_1_59.png,FALSE,39.37387593,16.49015861,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190409_105745_AE0617_125_6month_190409_1_1\11,anatomical_20190409_105745_AE0617_125_6month_190409_1_1_60.png,FALSE,37.54778139,22.65377741,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190409_134241_AE0617_126_6month_190409_1_1\10,anatomical_20190409_134241_AE0617_126_6month_190409_1_1_61.png,FALSE,39.82221371,17.78835028,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190409_134241_AE0617_126_6month_190409_1_1\11,anatomical_20190409_134241_AE0617_126_6month_190409_1_1_62.png,FALSE,36.84666558,22.37005343,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_6\20190225_100805_AE0818_rs_Cup_2_1_1\6,anatomical_20190225_100805_AE0818_rs_Cup_2_1_1_63.png,FALSE,35.53556928,22.21514785,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_6\20190225_100805_AE0818_rs_Cup_2_1_1\7,anatomical_20190225_100805_AE0818_rs_Cup_2_1_1_64.png,FALSE,36.44536355,33.56298378,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_6\20190225_110713_AE0818_rs_Cup_3_1_1\16,anatomical_20190225_110713_AE0818_rs_Cup_3_1_1_65.png,FALSE,37.02320638,34.02416013,117_m_Ra
